time,pid,x,y,z,intoxicated
1493735885828,BK7610,-0.012711237928007,-0.0034218612818261,0.0336853380158033,0
1493735885853,BK7610,-0.0126912203687445,-0.0034172958735733,0.0336458296751536,0
1493735885878,BK7610,-0.012671202809482,-0.0034127304653204,0.0336063213345039,0
1493735885903,BK7610,-0.0126511852502194,-0.0034081650570676,0.0335668129938542,0
1493735885928,BK7610,-0.0126311676909569,-0.0034035996488147,0.0335273046532045,0
1493735885953,BK7610,-0.0126111501316944,-0.0033990342405618,0.0334877963125548,0
1493735885978,BK7610,-0.0125911325724319,-0.003394468832309,0.0334482879719051,0
1493735886003,BK7610,-0.0125711150131694,-0.0033899034240561,0.0334087796312554,0
1493735886028,BK7610,-0.0125510974539069,-0.0033853380158033,0.0333692712906057,0
1493735886053,BK7610,-0.0125310798946444,-0.0033807726075504,0.0333297629499561,0
1493735886078,BK7610,-0.0125110623353819,-0.0033762071992976,0.0332902546093064,0
1493735886103,BK7610,-0.0124910447761194,-0.0033716417910447,0.0332507462686567,0
1493735886128,BK7610,-0.0124710272168568,-0.0033670763827919,0.033211237928007,0
1493735886153,BK7610,-0.0124510096575943,-0.003362510974539,0.0331717295873573,0
1493735886178,BK7610,-0.0124309920983318,-0.0033579455662862,0.0331322212467076,0
1493735886203,BK7610,-0.0124109745390693,-0.0033533801580333,0.0330927129060579,0
1493735886228,BK7610,-0.0123909569798068,-0.0033488147497805,0.0330532045654082,0
1493735886253,BK7610,-0.0123709394205443,-0.0033442493415276,0.0330136962247585,0
1493735886278,BK7610,-0.0123509218612818,-0.0033396839332748,0.0329741878841088,0
1493735886303,BK7610,-0.0123309043020193,-0.0033351185250219,0.0329346795434591,0
1493735886328,BK7610,-0.0123108867427568,-0.003330553116769,0.0328951712028094,0
1493735886353,BK7610,-0.0122908691834942,-0.0033259877085162,0.0328556628621597,0
1493735886378,BK7610,-0.0122708516242317,-0.0033214223002633,0.0328161545215101,0
1493735886403,BK7610,-0.0122508340649692,-0.0033168568920105,0.0327766461808604,0
1493735886428,BK7610,-0.0122308165057067,-0.0033122914837576,0.0327371378402107,0
1493735886453,BK7610,-0.0122107989464442,-0.0033077260755048,0.032697629499561,0
1493735886478,BK7610,-0.0121907813871817,-0.0033031606672519,0.0326581211589113,0
1493735886503,BK7610,-0.0121707638279192,-0.0032985952589991,0.0326186128182616,0
1493735886528,BK7610,-0.0121507462686567,-0.0032940298507462,0.0325791044776119,0
1493735886553,BK7610,-0.0121307287093942,-0.0032894644424934,0.0325395961369622,0
1493735886578,BK7610,-0.0121107111501316,-0.0032848990342405,0.0325000877963125,0
1493735886603,BK7610,-0.0120906935908691,-0.0032803336259877,0.0324605794556628,0
1493735886628,BK7610,-0.0120706760316066,-0.0032757682177348,0.0324210711150131,0
1493735886653,BK7610,-0.0120506584723441,-0.003271202809482,0.0323815627743634,0
1493735886678,BK7610,-0.0120306409130816,-0.0032666374012291,0.0323420544337137,0
1493735886703,BK7610,-0.0120106233538191,-0.0032620719929762,0.032302546093064,0
1493735886728,BK7610,-0.0119906057945566,-0.0032575065847234,0.0322630377524143,0
1493735886753,BK7610,-0.0119705882352941,-0.0032529411764705,0.0322235294117647,0
1493735886778,BK7610,-0.0119505706760316,-0.0032483757682177,0.032184021071115,0
1493735886803,BK7610,-0.011930553116769,-0.0032438103599648,0.0321445127304653,0
1493735886828,BK7610,-0.0119105355575065,-0.003239244951712,0.0321050043898156,0
1493735886853,BK7610,-0.011890517998244,-0.0032346795434591,0.0320654960491659,0
1493735886878,BK7610,-0.0118705004389815,-0.0032301141352063,0.0320259877085162,0
1493735886903,BK7610,-0.011850482879719,-0.0032255487269534,0.0319864793678665,0
1493735886928,BK7610,-0.0118304653204565,-0.0032209833187006,0.0319469710272168,0
1493735886953,BK7610,-0.011810447761194,-0.0032164179104477,0.0319074626865671,0
1493735886978,BK7610,-0.0117904302019315,-0.0032118525021949,0.0318679543459174,0
1493735887003,BK7610,-0.011770412642669,-0.003207287093942,0.0318284460052677,0
1493735887028,BK7610,-0.0117503950834064,-0.0032027216856892,0.031788937664618,0
1493735887053,BK7610,-0.0117303775241439,-0.0031981562774363,0.0317494293239683,0
1493735887078,BK7610,-0.0117103599648814,-0.0031935908691834,0.0317099209833187,0
1493735887103,BK7610,-0.0116903424056189,-0.0031890254609306,0.031670412642669,0
1493735887128,BK7610,-0.0116703248463564,-0.0031844600526777,0.0316309043020193,0
1493735887153,BK7610,-0.0116503072870939,-0.0031798946444249,0.0315913959613696,0
1493735887178,BK7610,-0.0116302897278314,-0.003175329236172,0.0315518876207199,0
1493735887203,BK7610,-0.0116102721685689,-0.0031707638279192,0.0315123792800702,0
1493735887228,BK7610,-0.0115902546093064,-0.0031661984196663,0.0314728709394205,0
1493735887253,BK7610,-0.0115702370500439,-0.0031616330114135,0.0314333625987708,0
1493735887278,BK7610,-0.0115502194907813,-0.0031570676031606,0.0313938542581211,0
1493735887303,BK7610,-0.0115302019315188,-0.0031525021949078,0.0313543459174714,0
1493735887328,BK7610,-0.0115101843722563,-0.0031479367866549,0.0313148375768217,0
1493735887353,BK7610,-0.0114901668129938,-0.0031433713784021,0.031275329236172,0
1493735887378,BK7610,-0.0114701492537313,-0.0031388059701492,0.0312358208955223,0
1493735887403,BK7610,-0.0114501316944688,-0.0031342405618964,0.0311963125548726,0
1493735887428,BK7610,-0.0114301141352063,-0.0031296751536435,0.031156804214223,0
1493735887453,BK7610,-0.0114100965759438,-0.0031251097453906,0.0311172958735733,0
1493735887478,BK7610,-0.0113900790166813,-0.0031205443371378,0.0310777875329236,0
1493735887503,BK7610,-0.0113700614574187,-0.0031159789288849,0.0310382791922739,0
1493735887528,BK7610,-0.0113500438981562,-0.0031114135206321,0.0309987708516242,0
1493735887553,BK7610,-0.0113300263388937,-0.0031068481123792,0.0309592625109745,0
1493735887578,BK7610,-0.0113100087796312,-0.0031022827041264,0.0309197541703248,0
1493735887603,BK7610,-0.0112899912203687,-0.0030977172958735,0.0308802458296751,0
1493735887628,BK7610,-0.0112699736611062,-0.0030931518876207,0.0308407374890254,0
1493735887653,BK7610,-0.0112499561018437,-0.0030885864793678,0.0308012291483757,0
1493735887678,BK7610,-0.0112299385425812,-0.003084021071115,0.030761720807726,0
1493735887703,BK7610,-0.0112099209833187,-0.0030794556628621,0.0307222124670763,0
1493735887728,BK7610,-0.0111899034240561,-0.0030748902546093,0.0306827041264266,0
1493735887753,BK7610,-0.0111698858647936,-0.0030703248463564,0.0306431957857769,0
1493735887778,BK7610,-0.0111498683055311,-0.0030657594381035,0.0306036874451273,0
1493735887803,BK7610,-0.0111298507462686,-0.0030611940298507,0.0305641791044776,0
1493735887828,BK7610,-0.0111098331870061,-0.0030566286215978,0.0305246707638279,0
1493735887853,BK7610,-0.0110898156277436,-0.003052063213345,0.0304851624231782,0
1493735887878,BK7610,-0.0110697980684811,-0.0030474978050921,0.0304456540825285,0
1493735887903,BK7610,-0.0110497805092186,-0.0030429323968393,0.0304061457418788,0
1493735887928,BK7610,-0.0110297629499561,-0.0030383669885864,0.0303666374012291,0
1493735887953,BK7610,-0.0110097453906935,-0.0030338015803336,0.0303271290605794,0
1493735887978,BK7610,-0.010989727831431,-0.0030292361720807,0.0302876207199297,0
1493735888003,BK7610,-0.0109697102721685,-0.0030246707638279,0.03024811237928,0
1493735888028,BK7610,-0.010949692712906,-0.003020105355575,0.0302086040386303,0
1493735888053,BK7610,-0.0109296751536435,-0.0030155399473222,0.0301690956979806,0
1493735888078,BK7610,-0.010909657594381,-0.0030109745390693,0.0301295873573309,0
1493735888103,BK7610,-0.0108896400351185,-0.0030064091308165,0.0300900790166812,0
1493735888128,BK7610,-0.010869622475856,-0.0030018437225636,0.0300505706760316,0
1493735888153,BK7610,-0.0108496049165935,-0.0029972783143107,0.0300110623353819,0
1493735888178,BK7610,-0.0108295873573309,-0.0029927129060579,0.0299715539947322,0
1493735888203,BK7610,-0.0108095697980684,-0.002988147497805,0.0299320456540825,0
1493735888228,BK7610,-0.0107895522388059,-0.0029835820895522,0.0298925373134328,0
1493735888253,BK7610,-0.0107695346795434,-0.0029790166812993,0.0298530289727831,0
1493735888278,BK7610,-0.0107495171202809,-0.0029744512730465,0.0298135206321334,0
1493735888303,BK7610,-0.0107294995610184,-0.0029698858647936,0.0297740122914837,0
1493735888328,BK7610,-0.0107094820017559,-0.0029653204565408,0.029734503950834,0
1493735888353,BK7610,-0.0106894644424934,-0.0029607550482879,0.0296949956101843,0
1493735888378,BK7610,-0.0106694468832309,-0.0029561896400351,0.0296554872695346,0
1493735888403,BK7610,-0.0106494293239683,-0.0029516242317822,0.0296159789288849,0
1493735888428,BK7610,-0.0106294117647058,-0.0029470588235294,0.0295764705882352,0
1493735888453,BK7610,-0.0106093942054433,-0.0029424934152765,0.0295369622475856,0
1493735888478,BK7610,-0.0105893766461808,-0.0029379280070237,0.0294974539069359,0
1493735888503,BK7610,-0.0105693590869183,-0.0029333625987708,0.0294579455662862,0
1493735888528,BK7610,-0.0105493415276558,-0.0029287971905179,0.0294184372256365,0
1493735888553,BK7610,-0.0105293239683933,-0.0029242317822651,0.0293789288849868,0
1493735888578,BK7610,-0.0105093064091308,-0.0029196663740122,0.0293394205443371,0
1493735888603,BK7610,-0.0104892888498683,-0.0029151009657594,0.0292999122036874,0
1493735888628,BK7610,-0.0104692712906057,-0.0029105355575065,0.0292604038630377,0
1493735888653,BK7610,-0.0104492537313432,-0.0029059701492537,0.029220895522388,0
1493735888678,BK7610,-0.0104292361720807,-0.0029014047410008,0.0291813871817383,0
1493735888703,BK7610,-0.0104092186128182,-0.002896839332748,0.0291418788410886,0
1493735888728,BK7610,-0.0103892010535557,-0.0028922739244951,0.0291023705004389,0
1493735888753,BK7610,-0.0103691834942932,-0.0028877085162423,0.0290628621597892,0
1493735888778,BK7610,-0.0103491659350307,-0.0028831431079894,0.0290233538191395,0
1493735888803,BK7610,-0.0103291483757682,-0.0028785776997366,0.0289838454784899,0
1493735888828,BK7610,-0.0103091308165057,-0.0028740122914837,0.0289443371378402,0
1493735888853,BK7610,-0.0102891132572431,-0.0028694468832309,0.0289048287971905,0
1493735888878,BK7610,-0.0102690956979806,-0.002864881474978,0.0288653204565408,0
1493735888903,BK7610,-0.0102490781387181,-0.0028603160667251,0.0288258121158911,0
1493735888928,BK7610,-0.0102290605794556,-0.0028557506584723,0.0287863037752414,0
1493735888953,BK7610,-0.0102090430201931,-0.0028511852502194,0.0287467954345917,0
1493735888978,BK7610,-0.0101890254609306,-0.0028466198419666,0.028707287093942,0
1493735889003,BK7610,-0.0101690079016681,-0.0028420544337137,0.0286677787532923,0
1493735889028,BK7610,-0.0101489903424056,-0.0028374890254609,0.0286282704126426,0
1493735889053,BK7610,-0.0101289727831431,-0.002832923617208,0.0285887620719929,0
1493735889078,BK7610,-0.0101089552238806,-0.0028283582089552,0.0285492537313432,0
1493735889103,BK7610,-0.010088937664618,-0.0028237928007023,0.0285097453906935,0
1493735889128,BK7610,-0.0100689201053555,-0.0028192273924495,0.0284702370500438,0
1493735889153,BK7610,-0.010048902546093,-0.0028146619841966,0.0284307287093942,0
1493735889178,BK7610,-0.0100288849868305,-0.0028100965759438,0.0283912203687445,0
1493735889203,BK7610,-0.010008867427568,-0.0028055311676909,0.0283517120280948,0
1493735889228,BK7610,-0.0099888498683055,-0.0028009657594381,0.0283122036874451,0
1493735889253,BK7610,-0.009968832309043,-0.0027964003511852,0.0282726953467954,0
1493735889278,BK7610,-0.0099488147497805,-0.0027918349429323,0.0282331870061457,0
1493735889303,BK7610,-0.009928797190518,-0.0027872695346795,0.028193678665496,0
1493735889328,BK7610,-0.0099087796312554,-0.0027827041264266,0.0281541703248463,0
1493735889353,BK7610,-0.0098887620719929,-0.0027781387181738,0.0281146619841966,0
1493735889378,BK7610,-0.0098687445127304,-0.0027735733099209,0.0280751536435469,0
1493735889403,BK7610,-0.0098487269534679,-0.0027690079016681,0.0280356453028972,0
1493735889428,BK7610,-0.0098287093942054,-0.0027644424934152,0.0279961369622475,0
1493735889453,BK7610,-0.0098086918349429,-0.0027598770851624,0.0279566286215978,0
1493735889478,BK7610,-0.0097886742756804,-0.0027553116769095,0.0279171202809482,0
1493735889503,BK7610,-0.0097686567164179,-0.0027507462686567,0.0278776119402985,0
1493735889528,BK7610,-0.0097486391571554,-0.0027461808604038,0.0278381035996488,0
1493735889553,BK7610,-0.0097286215978928,-0.002741615452151,0.0277985952589991,0
1493735889578,BK7610,-0.0097086040386303,-0.0027370500438981,0.0277590869183494,0
1493735889603,BK7610,-0.0096885864793678,-0.0027324846356453,0.0277195785776997,0
1493735889628,BK7610,-0.0096685689201053,-0.0027279192273924,0.02768007023705,0
1493735889653,BK7610,-0.0096485513608428,-0.0027233538191395,0.0276405618964003,0
1493735889678,BK7610,-0.0096285338015803,-0.0027187884108867,0.0276010535557506,0
1493735889703,BK7610,-0.0096085162423178,-0.0027142230026338,0.0275615452151009,0
1493735889728,BK7610,-0.0095884986830553,-0.002709657594381,0.0275220368744512,0
1493735889753,BK7610,-0.0095684811237928,-0.0027050921861281,0.0274825285338015,0
1493735889778,BK7610,-0.0095484635645302,-0.0027005267778753,0.0274430201931518,0
1493735889803,BK7610,-0.0095284460052677,-0.0026959613696224,0.0274035118525021,0
1493735889828,BK7610,-0.0095084284460052,-0.0026913959613696,0.0273640035118525,0
1493735889853,BK7610,-0.0094884108867427,-0.0026868305531167,0.0273244951712028,0
1493735889878,BK7610,-0.0094683933274802,-0.0026822651448639,0.0272849868305531,0
1493735889903,BK7610,-0.0094483757682177,-0.002677699736611,0.0272454784899034,0
1493735889928,BK7610,-0.0094283582089552,-0.0026731343283582,0.0272059701492537,0
1493735889953,BK7610,-0.0094083406496927,-0.0026685689201053,0.027166461808604,0
1493735889978,BK7610,-0.0093883230904302,-0.0026640035118525,0.0271269534679543,0
1493735890003,BK7610,-0.0093683055311676,-0.0026594381035996,0.0270874451273046,0
1493735890028,BK7610,-0.0093482879719051,-0.0026548726953467,0.0270479367866549,0
1493735890053,BK7610,-0.0093282704126426,-0.0026503072870939,0.0270084284460052,0
1493735890078,BK7610,-0.0093082528533801,-0.002645741878841,0.0269689201053555,0
1493735890103,BK7610,-0.0092882352941176,-0.0026411764705882,0.0269294117647058,0
1493735890128,BK7610,-0.0092682177348551,-0.0026366110623353,0.0268899034240561,0
1493735890153,BK7610,-0.0092482001755926,-0.0026320456540825,0.0268503950834064,0
1493735890178,BK7610,-0.0092281826163301,-0.0026274802458296,0.0268108867427568,0
1493735890203,BK7610,-0.0092081650570676,-0.0026229148375768,0.0267713784021071,0
1493735890228,BK7610,-0.009188147497805,-0.0026183494293239,0.0267318700614574,0
1493735890253,BK7610,-0.0091681299385425,-0.0026137840210711,0.0266923617208077,0
1493735890278,BK7610,-0.00914811237928,-0.0026092186128182,0.026652853380158,0
1493735890303,BK7610,-0.0091280948200175,-0.0026046532045654,0.0266133450395083,0
1493735890328,BK7610,-0.009108077260755,-0.0026000877963125,0.0265738366988586,0
1493735890353,BK7610,-0.0090880597014925,-0.0025955223880597,0.0265343283582089,0
1493735890378,BK7610,-0.00906804214223,-0.0025909569798068,0.0264948200175592,0
1493735890403,BK7610,-0.0090480245829675,-0.0025863915715539,0.0264553116769095,0
1493735890428,BK7610,-0.009028007023705,-0.0025818261633011,0.0264158033362598,0
1493735890453,BK7610,-0.0090079894644424,-0.0025772607550482,0.0263762949956101,0
1493735890478,BK7610,-0.0089879719051799,-0.0025726953467954,0.0263367866549604,0
1493735890503,BK7610,-0.0089679543459174,-0.0025681299385425,0.0262972783143107,0
1493735890528,BK7610,-0.0089479367866549,-0.0025635645302897,0.0262577699736611,0
1493735890553,BK7610,-0.0089279192273924,-0.0025589991220368,0.0262182616330114,0
1493735890578,BK7610,-0.0089079016681299,-0.002554433713784,0.0261787532923617,0
1493735890603,BK7610,-0.0088878841088674,-0.0025498683055311,0.026139244951712,0
1493735890628,BK7610,-0.0088678665496049,-0.0025453028972783,0.0260997366110623,0
1493735890653,BK7610,-0.0088478489903424,-0.0025407374890254,0.0260602282704126,0
1493735890678,BK7610,-0.0088278314310798,-0.0025361720807726,0.0260207199297629,0
1493735890703,BK7610,-0.0088078138718173,-0.0025316066725197,0.0259812115891132,0
1493735890728,BK7610,-0.0087877963125548,-0.0025270412642669,0.0259417032484635,0
1493735890753,BK7610,-0.0087677787532923,-0.002522475856014,0.0259021949078138,0
1493735890778,BK7610,-0.0087477611940298,-0.0025179104477611,0.0258626865671641,0
1493735890803,BK7610,-0.0087277436347673,-0.0025133450395083,0.0258231782265144,0
1493735890828,BK7610,-0.0087077260755048,-0.0025087796312554,0.0257836698858647,0
1493735890853,BK7610,-0.0086877085162423,-0.0025042142230026,0.025744161545215,0
1493735890878,BK7610,-0.0086676909569798,-0.0024996488147497,0.0257046532045654,0
1493735890903,BK7610,-0.0086476733977172,-0.0024950834064969,0.0256651448639157,0
1493735890928,BK7610,-0.0086276558384547,-0.002490517998244,0.025625636523266,0
1493735890953,BK7610,-0.0086076382791922,-0.0024859525899912,0.0255861281826163,0
1493735890978,BK7610,-0.0085876207199297,-0.0024813871817383,0.0255466198419666,0
1493735891003,BK7610,-0.0085676031606672,-0.0024768217734855,0.0255071115013169,0
1493735891028,BK7610,-0.0085475856014047,-0.0024722563652326,0.0254676031606672,0
1493735891053,BK7610,-0.0085275680421422,-0.0024676909569798,0.0254280948200175,0
1493735891078,BK7610,-0.0085075504828797,-0.0024631255487269,0.0253885864793678,0
1493735891103,BK7610,-0.0084875329236172,-0.0024585601404741,0.0253490781387181,0
1493735891128,BK7610,-0.0084675153643547,-0.0024539947322212,0.0253095697980684,0
1493735891153,BK7610,-0.0084474978050921,-0.0024494293239683,0.0252700614574187,0
1493735891178,BK7610,-0.0084274802458296,-0.0024448639157155,0.025230553116769,0
1493735891203,BK7610,-0.0084074626865671,-0.0024402985074626,0.0251910447761194,0
1493735891228,BK7610,-0.0083874451273046,-0.0024357330992098,0.0251515364354697,0
1493735891253,BK7610,-0.0083674275680421,-0.0024311676909569,0.02511202809482,0
1493735891278,BK7610,-0.0083474100087796,-0.0024266022827041,0.0250725197541703,0
1493735891303,BK7610,-0.0083273924495171,-0.0024220368744512,0.0250330114135206,0
1493735891328,BK7610,-0.0083073748902546,-0.0024174714661984,0.0249935030728709,0
1493735891353,BK7610,-0.0082873573309921,-0.0024129060579455,0.0249539947322212,0
1493735891378,BK7610,-0.0082673397717295,-0.0024083406496927,0.0249144863915715,0
1493735891403,BK7610,-0.008247322212467,-0.0024037752414398,0.0248749780509218,0
1493735891428,BK7610,-0.0082273046532045,-0.002399209833187,0.0248354697102721,0
1493735891453,BK7610,-0.008207287093942,-0.0023946444249341,0.0247959613696224,0
1493735891478,BK7610,-0.0081872695346795,-0.0023900790166813,0.0247564530289727,0
1493735891503,BK7610,-0.008167251975417,-0.0023855136084284,0.024716944688323,0
1493735891528,BK7610,-0.0081472344161545,-0.0023809482001755,0.0246774363476733,0
1493735891553,BK7610,-0.008127216856892,-0.0023763827919227,0.0246379280070237,0
1493735891578,BK7610,-0.0081071992976295,-0.0023718173836698,0.024598419666374,0
1493735891603,BK7610,-0.0080871817383669,-0.002367251975417,0.0245589113257243,0
1493735891628,BK7610,-0.0080671641791044,-0.0023626865671641,0.0245194029850746,0
1493735891653,BK7610,-0.0080471466198419,-0.0023581211589113,0.0244798946444249,0
1493735891678,BK7610,-0.0080271290605794,-0.0023535557506584,0.0244403863037752,0
1493735891703,BK7610,-0.0080071115013169,-0.0023489903424056,0.0244008779631255,0
1493735891728,BK7610,-0.0079870939420544,-0.0023444249341527,0.0243613696224758,0
1493735891753,BK7610,-0.0079670763827919,-0.0023398595258999,0.0243218612818261,0
1493735891778,BK7610,-0.0079470588235294,-0.002335294117647,0.0242823529411764,0
1493735891803,BK7610,-0.0079270412642669,-0.0023307287093942,0.0242428446005267,0
1493735891828,BK7610,-0.0079070237050043,-0.0023261633011413,0.024203336259877,0
1493735891853,BK7610,-0.0078870061457418,-0.0023215978928884,0.0241638279192273,0
1493735891878,BK7610,-0.0078669885864793,-0.0023170324846356,0.0241243195785776,0
1493735891903,BK7610,-0.0078469710272168,-0.0023124670763827,0.024084811237928,0
1493735891928,BK7610,-0.0078269534679543,-0.0023079016681299,0.0240453028972783,0
1493735891953,BK7610,-0.0078069359086918,-0.002303336259877,0.0240057945566286,0
1493735891978,BK7610,-0.0077869183494293,-0.0022987708516242,0.0239662862159789,0
1493735892003,BK7610,-0.0077669007901668,-0.0022942054433713,0.0239267778753292,0
1493735892028,BK7610,-0.0077468832309043,-0.0022896400351185,0.0238872695346795,0
1493735892053,BK7610,-0.0077268656716417,-0.0022850746268656,0.0238477611940298,0
1493735892078,BK7610,-0.0077068481123792,-0.0022805092186128,0.0238082528533801,0
1493735892103,BK7610,-0.0076868305531167,-0.0022759438103599,0.0237687445127304,0
1493735892128,BK7610,-0.0076668129938542,-0.0022713784021071,0.0237292361720807,0
1493735892153,BK7610,-0.0076467954345917,-0.0022668129938542,0.023689727831431,0
1493735892178,BK7610,-0.0076267778753292,-0.0022622475856014,0.0236502194907813,0
1493735892203,BK7610,-0.0076067603160667,-0.0022576821773485,0.0236107111501316,0
1493735892228,BK7610,-0.0075867427568042,-0.0022531167690956,0.0235712028094819,0
1493735892253,BK7610,-0.0075667251975417,-0.0022485513608428,0.0235316944688323,0
1493735892278,BK7610,-0.0075467076382791,-0.0022439859525899,0.0234921861281826,0
1493735892303,BK7610,-0.0075266900790166,-0.0022394205443371,0.0234526777875329,0
1493735892328,BK7610,-0.0075066725197541,-0.0022348551360842,0.0234131694468832,0
1493735892353,BK7610,-0.0074866549604916,-0.0022302897278314,0.0233736611062335,0
1493735892378,BK7610,-0.0074666374012291,-0.0022257243195785,0.0233341527655838,0
1493735892403,BK7610,-0.0074466198419666,-0.0022211589113257,0.0232946444249341,0
1493735892428,BK7610,-0.0074266022827041,-0.0022165935030728,0.0232551360842844,0
1493735892453,BK7610,-0.0074065847234416,-0.00221202809482,0.0232156277436347,0
1493735892478,BK7610,-0.0073865671641791,-0.0022074626865671,0.023176119402985,0
1493735892503,BK7610,-0.0073665496049165,-0.0022028972783143,0.0231366110623353,0
1493735892528,BK7610,-0.007346532045654,-0.0021983318700614,0.0230971027216856,0
1493735892553,BK7610,-0.0073265144863915,-0.0021937664618086,0.0230575943810359,0
1493735892578,BK7610,-0.007306496927129,-0.0021892010535557,0.0230180860403863,0
1493735892603,BK7610,-0.0072864793678665,-0.0021846356453028,0.0229785776997366,0
1493735892628,BK7610,-0.007266461808604,-0.00218007023705,0.0229390693590869,0
1493735892653,BK7610,-0.0072464442493415,-0.0021755048287971,0.0228995610184372,0
1493735892678,BK7610,-0.007226426690079,-0.0021709394205443,0.0228600526777875,0
1493735892703,BK7610,-0.0072064091308165,-0.0021663740122914,0.0228205443371378,0
1493735892728,BK7610,-0.0071863915715539,-0.0021618086040386,0.0227810359964881,0
1493735892753,BK7610,-0.0071663740122914,-0.0021572431957857,0.0227415276558384,0
1493735892778,BK7610,-0.0071463564530289,-0.0021526777875329,0.0227020193151887,0
1493735892803,BK7610,-0.0071263388937664,-0.00214811237928,0.022662510974539,0
1493735892828,BK7610,-0.0071063213345039,-0.0021435469710272,0.0226230026338893,0
1493735892853,BK7610,-0.0070863037752414,-0.0021389815627743,0.0225834942932396,0
1493735892878,BK7610,-0.0070662862159789,-0.0021344161545215,0.0225439859525899,0
1493735892903,BK7610,-0.0070462686567164,-0.0021298507462686,0.0225044776119402,0
1493735892928,BK7610,-0.0070262510974539,-0.0021252853380158,0.0224649692712906,0
1493735892953,BK7610,-0.0070062335381913,-0.0021207199297629,0.0224254609306409,0
1493735892978,BK7610,-0.0069862159789288,-0.00211615452151,0.0223859525899912,0
1493735893003,BK7610,-0.0069661984196663,-0.0021115891132572,0.0223464442493415,0
1493735893028,BK7610,-0.0069461808604038,-0.0021070237050043,0.0223069359086918,0
1493735893053,BK7610,-0.0069261633011413,-0.0021024582967515,0.0222674275680421,0
1493735893078,BK7610,-0.0069061457418788,-0.0020978928884986,0.0222279192273924,0
1493735893103,BK7610,-0.0068861281826163,-0.0020933274802458,0.0221884108867427,0
1493735893128,BK7610,-0.0068661106233538,-0.0020887620719929,0.022148902546093,0
1493735893153,BK7610,-0.0068460930640913,-0.0020841966637401,0.0221093942054433,0
1493735893178,BK7610,-0.0068260755048287,-0.0020796312554872,0.0220698858647936,0
1493735893203,BK7610,-0.0068060579455662,-0.0020750658472344,0.0220303775241439,0
1493735893228,BK7610,-0.0067860403863037,-0.0020705004389815,0.0219908691834942,0
1493735893253,BK7610,-0.0067660228270412,-0.0020659350307287,0.0219513608428445,0
1493735893278,BK7610,-0.0067460052677787,-0.0020613696224758,0.0219118525021949,0
1493735893303,BK7610,-0.0067259877085162,-0.002056804214223,0.0218723441615452,0
1493735893328,BK7610,-0.0067059701492537,-0.0020522388059701,0.0218328358208955,0
1493735893353,BK7610,-0.0066859525899912,-0.0020476733977172,0.0217933274802458,0
1493735893378,BK7610,-0.0066659350307287,-0.0020431079894644,0.0217538191395961,0
1493735893403,BK7610,-0.0066459174714662,-0.0020385425812115,0.0217143107989464,0
1493735893428,BK7610,-0.0066258999122036,-0.0020339771729587,0.0216748024582967,0
1493735893453,BK7610,-0.0066058823529411,-0.0020294117647058,0.021635294117647,0
1493735893478,BK7610,-0.0065858647936786,-0.002024846356453,0.0215957857769973,0
1493735893503,BK7610,-0.0065658472344161,-0.0020202809482001,0.0215562774363476,0
1493735893528,BK7610,-0.0065458296751536,-0.0020157155399473,0.0215167690956979,0
1493735893553,BK7610,-0.0065258121158911,-0.0020111501316944,0.0214772607550482,0
1493735893578,BK7610,-0.0065057945566286,-0.0020065847234416,0.0214377524143985,0
1493735893603,BK7610,-0.0064857769973661,-0.0020020193151887,0.0213982440737489,0
1493735893628,BK7610,-0.0064657594381036,-0.0019974539069359,0.0213587357330992,0
1493735893653,BK7610,-0.006445741878841,-0.001992888498683,0.0213192273924495,0
1493735893678,BK7610,-0.0064257243195785,-0.0019883230904302,0.0212797190517998,0
1493735893703,BK7610,-0.006405706760316,-0.0019837576821773,0.0212402107111501,0
1493735893728,BK7610,-0.0063856892010535,-0.0019791922739244,0.0212007023705004,0
1493735893753,BK7610,-0.006365671641791,-0.0019746268656716,0.0211611940298507,0
1493735893778,BK7610,-0.0063456540825285,-0.0019700614574187,0.021121685689201,0
1493735893803,BK7610,-0.006325636523266,-0.0019654960491659,0.0210821773485513,0
1493735893828,BK7610,-0.0063056189640035,-0.001960930640913,0.0210426690079016,0
1493735893853,BK7610,-0.006285601404741,-0.0019563652326602,0.0210031606672519,0
1493735893878,BK7610,-0.0062655838454784,-0.0019517998244073,0.0209636523266022,0
1493735893903,BK7610,-0.0062455662862159,-0.0019472344161545,0.0209241439859525,0
1493735893928,BK7610,-0.0062255487269534,-0.0019426690079016,0.0208846356453028,0
1493735893953,BK7610,-0.0062055311676909,-0.0019381035996488,0.0208451273046532,0
1493735893978,BK7610,-0.0061855136084284,-0.0019335381913959,0.0208056189640035,0
1493735894003,BK7610,-0.0061654960491659,-0.0019289727831431,0.0207661106233538,0
1493735894028,BK7610,-0.0061454784899034,-0.0019244073748902,0.0207266022827041,0
1493735894053,BK7610,-0.0061254609306409,-0.0019198419666374,0.0206870939420544,0
1493735894078,BK7610,-0.0061054433713784,-0.0019152765583845,0.0206475856014047,0
1493735894103,BK7610,-0.0060854258121158,-0.0019107111501316,0.020608077260755,0
1493735894128,BK7610,-0.0060654082528533,-0.0019061457418788,0.0205685689201053,0
1493735894153,BK7610,-0.0060453906935908,-0.0019015803336259,0.0205290605794556,0
1493735894178,BK7610,-0.0060253731343283,-0.0018970149253731,0.0204895522388059,0
